0.000000e+00;1.528426e-02
7.789763e-10;1.592748e-02
1.557953e-09;1.231114e-02
2.336929e-09;1.104615e-02
3.115905e-09;1.083709e-02
3.894882e-09;9.216290e-03
4.673858e-09;8.968628e-03
5.452834e-09;9.745944e-03
6.231811e-09;9.796314e-03
7.010787e-09;7.564329e-03
7.789764e-09;6.096411e-03
8.568739e-09;6.963874e-03
9.347715e-09;8.420524e-03
1.012669e-08;8.671365e-03
1.090567e-08;7.400624e-03
1.168465e-08;8.420814e-03
1.246362e-08;1.052595e-02
1.324260e-08;1.217069e-02
1.402157e-08;1.316757e-02
1.480055e-08;1.421885e-02
1.557953e-08;1.616020e-02
1.635850e-08;1.575599e-02
1.713748e-08;1.342609e-02
1.791646e-08;9.546807e-03
1.869543e-08;7.831822e-03
1.947441e-08;9.619326e-03
2.025338e-08;1.120947e-02
2.103236e-08;1.087894e-02
2.181134e-08;1.177583e-02
2.259031e-08;1.262080e-02
2.336929e-08;1.051092e-02
2.414827e-08;8.372026e-03
2.492724e-08;7.554770e-03
2.570622e-08;7.991056e-03
2.648519e-08;6.973880e-03
2.726417e-08;5.987298e-03
2.804315e-08;8.716599e-03
2.882212e-08;1.143253e-02
2.960110e-08;1.073089e-02
3.038008e-08;1.062851e-02
3.115905e-08;1.111898e-02
3.193803e-08;7.864279e-03
3.271700e-08;4.817410e-03
3.349598e-08;4.888794e-03
3.427496e-08;5.659296e-03
3.505393e-08;6.032878e-03
3.583291e-08;6.343027e-03
3.661189e-08;7.544386e-03
3.739086e-08;8.550068e-03
3.816984e-08;1.106472e-02
3.894882e-08;1.282497e-02
3.972779e-08;9.357715e-03
4.050677e-08;5.538495e-03
4.128574e-08;5.362221e-03
4.206472e-08;7.029151e-03
4.284370e-08;7.184968e-03
4.362267e-08;8.959503e-03
4.440165e-08;1.168653e-02
4.518063e-08;1.078601e-02
4.595960e-08;9.451886e-03
4.673858e-08;8.027441e-03
4.751756e-08;6.555843e-03
4.829653e-08;1.121601e-02
4.907551e-08;1.959807e-02
4.985448e-08;2.478130e-02
5.063346e-08;2.643710e-02
5.141244e-08;2.173728e-02
5.219141e-08;1.880175e-02
5.297039e-08;2.032823e-02
5.374937e-08;1.917398e-02
5.452834e-08;1.706966e-02
5.530732e-08;1.621475e-02
5.608630e-08;1.734053e-02
5.686527e-08;2.138767e-02
5.764425e-08;2.521312e-02
5.842323e-08;2.625041e-02
5.920220e-08;2.800082e-02
5.998118e-08;2.723083e-02
6.076015e-08;2.356300e-02
6.153913e-08;2.424103e-02
6.231811e-08;2.631971e-02
6.309708e-08;2.538305e-02
6.387606e-08;2.109139e-02
6.465503e-08;1.800933e-02
6.543401e-08;1.513474e-02
6.621299e-08;1.335954e-02
6.699197e-08;1.581315e-02
6.777094e-08;1.911068e-02
6.854992e-08;1.918043e-02
6.932889e-08;1.923908e-02
7.010787e-08;2.159365e-02
7.088685e-08;2.270010e-02
7.166582e-08;2.050980e-02
7.244480e-08;1.809527e-02
7.322377e-08;1.598067e-02
7.400275e-08;1.280402e-02
7.478172e-08;1.052401e-02
7.556071e-08;1.324209e-02
7.633968e-08;1.924974e-02
7.711866e-08;2.137011e-02
7.789763e-08;2.105951e-02
7.867661e-08;2.032865e-02
7.945559e-08;1.763902e-02
8.023456e-08;1.510382e-02
8.101354e-08;1.204726e-02
8.179251e-08;1.113745e-02
8.257149e-08;1.374215e-02
8.335046e-08;1.553247e-02
8.412945e-08;1.769843e-02
8.490842e-08;1.916341e-02
8.568740e-08;1.999610e-02
8.646637e-08;1.939899e-02
8.724535e-08;1.757141e-02
8.802432e-08;1.439764e-02
8.880330e-08;1.304474e-02
8.958228e-08;1.461680e-02
9.036125e-08;1.474942e-02
9.114023e-08;1.378939e-02
9.191920e-08;1.466682e-02
9.269818e-08;1.909458e-02
9.347716e-08;2.089377e-02
9.425614e-08;1.727962e-02
9.503511e-08;1.495208e-02
9.581409e-08;1.746647e-02
9.659306e-08;2.150230e-02
9.737204e-08;2.449365e-02
9.815102e-08;2.795081e-02
9.892999e-08;2.809730e-02
9.970897e-08;2.220393e-02
1.004879e-07;1.826903e-02
1.012669e-07;1.667136e-02
1.020459e-07;1.435592e-02
1.028249e-07;1.605075e-02
1.036039e-07;1.967496e-02
1.043828e-07;2.039385e-02
1.051618e-07;1.663295e-02
1.059408e-07;1.478874e-02
1.067198e-07;1.814595e-02
1.074987e-07;2.072691e-02
1.082777e-07;1.828497e-02
1.090567e-07;1.712921e-02
1.098357e-07;1.833198e-02
1.106146e-07;1.783262e-02
1.113936e-07;1.720409e-02
1.121726e-07;1.739351e-02
1.129516e-07;1.824591e-02
1.137305e-07;2.198622e-02
1.145095e-07;2.324492e-02
1.152885e-07;2.083581e-02
1.160675e-07;1.704464e-02
1.168465e-07;2.023827e-02
1.176254e-07;2.673088e-02
1.184044e-07;2.604396e-02
1.191834e-07;2.021924e-02
1.199624e-07;1.498144e-02
1.207413e-07;1.242788e-02
1.215203e-07;1.277594e-02
1.222993e-07;1.397092e-02
1.230783e-07;1.409658e-02
1.238572e-07;1.411196e-02
1.246362e-07;1.278313e-02
1.254152e-07;1.321458e-02
1.261942e-07;1.723284e-02
1.269731e-07;2.154449e-02
1.277521e-07;2.339416e-02
1.285311e-07;1.979600e-02
1.293101e-07;1.514807e-02
1.300890e-07;1.735011e-02
1.308680e-07;2.244765e-02
1.316470e-07;2.198733e-02
1.324260e-07;1.797302e-02
1.332049e-07;1.338863e-02
1.339839e-07;1.167196e-02
1.347629e-07;1.485116e-02
1.355419e-07;1.755054e-02
1.363209e-07;1.728199e-02
1.370998e-07;1.802211e-02
1.378788e-07;1.732188e-02
1.386578e-07;1.376917e-02
1.394368e-07;1.087008e-02
1.402157e-07;9.520588e-03
1.409947e-07;7.983470e-03
1.417737e-07;9.611422e-03
1.425527e-07;1.460848e-02
1.433316e-07;1.768702e-02
1.441106e-07;1.651168e-02
1.448896e-07;1.429603e-02
1.456686e-07;1.537196e-02
1.464475e-07;1.979441e-02
1.472265e-07;2.224546e-02
1.480055e-07;2.446866e-02
1.487845e-07;2.896020e-02
1.495634e-07;3.117110e-02
1.503424e-07;3.647787e-02
1.511214e-07;4.044078e-02
1.519004e-07;3.892917e-02
1.526794e-07;3.440068e-02
1.534583e-07;3.079958e-02
1.542373e-07;3.332713e-02
1.550163e-07;3.788182e-02
1.557953e-07;3.709429e-02
1.565742e-07;3.962489e-02
1.573532e-07;4.726233e-02
1.581322e-07;5.434422e-02
1.589112e-07;5.614315e-02
1.596901e-07;6.244135e-02
1.604691e-07;7.904140e-02
1.612481e-07;8.941297e-02
1.620271e-07;8.924161e-02
1.628060e-07;9.486553e-02
1.635850e-07;1.149484e-01
1.643640e-07;1.304006e-01
1.651430e-07;1.312736e-01
1.659220e-07;1.296828e-01
1.667009e-07;1.415189e-01
1.674799e-07;1.551940e-01
1.682589e-07;1.534180e-01
1.690379e-07;1.487911e-01
1.698168e-07;1.420032e-01
1.705958e-07;1.251778e-01
1.713748e-07;1.117226e-01
1.721538e-07;1.101123e-01
1.729327e-07;1.078180e-01
1.737117e-07;1.034086e-01
1.744907e-07;1.153050e-01
1.752697e-07;1.366601e-01
1.760486e-07;1.490183e-01
1.768276e-07;1.546065e-01
1.776066e-07;1.525082e-01
1.783856e-07;1.524321e-01
1.791646e-07;1.678137e-01
1.799435e-07;1.892883e-01
1.807225e-07;2.064847e-01
1.815015e-07;2.186747e-01
1.822805e-07;2.307262e-01
1.830594e-07;2.372246e-01
1.838384e-07;2.430263e-01
1.846174e-07;2.555332e-01
1.853964e-07;2.606767e-01
1.861753e-07;2.566321e-01
1.869543e-07;2.486632e-01
1.877333e-07;2.395861e-01
1.885123e-07;2.389579e-01
1.892912e-07;2.454317e-01
1.900702e-07;2.412077e-01
1.908492e-07;2.349270e-01
1.916282e-07;2.387582e-01
1.924072e-07;2.436438e-01
1.931861e-07;2.328799e-01
1.939651e-07;2.321911e-01
1.947441e-07;2.523410e-01
1.955231e-07;2.698174e-01
1.963020e-07;2.772676e-01
1.970810e-07;2.772555e-01
1.978600e-07;2.748767e-01
1.986390e-07;2.682743e-01
1.994179e-07;2.662097e-01
2.001969e-07;2.733608e-01
2.009759e-07;2.788847e-01
2.017549e-07;2.835405e-01
2.025338e-07;2.799820e-01
2.033128e-07;2.755442e-01
2.040918e-07;2.842147e-01
2.048708e-07;2.904489e-01
2.056498e-07;2.909344e-01
2.064287e-07;2.942062e-01
2.072077e-07;2.897084e-01
2.079867e-07;2.778664e-01
2.087657e-07;2.725520e-01
2.095446e-07;2.713563e-01
2.103236e-07;2.743937e-01
2.111026e-07;2.785664e-01
2.118816e-07;2.768177e-01
2.126605e-07;2.833655e-01
2.134395e-07;2.868463e-01
2.142185e-07;2.816823e-01
2.149975e-07;2.789753e-01
2.157764e-07;2.672206e-01
2.165554e-07;2.542481e-01
2.173344e-07;2.617827e-01
2.181134e-07;2.744623e-01
2.188924e-07;2.588840e-01
2.196713e-07;2.276371e-01
2.204503e-07;2.121580e-01
2.212293e-07;2.180757e-01
2.220083e-07;2.381938e-01
2.227872e-07;2.758285e-01
2.235662e-07;3.105729e-01
2.243452e-07;3.051869e-01
2.251242e-07;2.772852e-01
2.259031e-07;2.553806e-01
2.266821e-07;2.426562e-01
2.274611e-07;2.444866e-01
2.282401e-07;2.434093e-01
2.290190e-07;2.459128e-01
2.297980e-07;2.535582e-01
2.305770e-07;2.582720e-01
2.313560e-07;2.677950e-01
2.321350e-07;2.691059e-01
2.329139e-07;2.534329e-01
2.336929e-07;2.378221e-01
2.344719e-07;2.232435e-01
2.352509e-07;2.103026e-01
2.360298e-07;2.175217e-01
2.368088e-07;2.291203e-01
2.375878e-07;2.252542e-01
2.383668e-07;2.206651e-01
2.391457e-07;2.205713e-01
2.399247e-07;2.175714e-01
2.407037e-07;1.984366e-01
2.414827e-07;1.813097e-01
2.422616e-07;1.859986e-01
2.430406e-07;2.043332e-01
2.438196e-07;2.191260e-01
2.445986e-07;2.200032e-01
2.453775e-07;2.151695e-01
2.461565e-07;2.132777e-01
2.469355e-07;2.065528e-01
2.477145e-07;1.956635e-01
2.484934e-07;1.898476e-01
2.492724e-07;1.848465e-01
2.500514e-07;1.738558e-01
2.508304e-07;1.614119e-01
2.516094e-07;1.622970e-01
2.523883e-07;1.694756e-01
2.531673e-07;1.749440e-01
2.539463e-07;1.802208e-01
2.547253e-07;1.757681e-01
2.555042e-07;1.691298e-01
2.562832e-07;1.725181e-01
2.570622e-07;1.757782e-01
2.578412e-07;1.748290e-01
2.586201e-07;1.866311e-01
2.593991e-07;1.913108e-01
2.601781e-07;1.742093e-01
2.609571e-07;1.647473e-01
2.617360e-07;1.654733e-01
2.625150e-07;1.622174e-01
2.632940e-07;1.583353e-01
2.640730e-07;1.565353e-01
2.648520e-07;1.604957e-01
2.656309e-07;1.713733e-01
2.664099e-07;1.683430e-01
2.671889e-07;1.606329e-01
2.679679e-07;1.651748e-01
2.687468e-07;1.642873e-01
2.695258e-07;1.554621e-01
2.703048e-07;1.584390e-01
2.710838e-07;1.660965e-01
2.718627e-07;1.609714e-01
2.726417e-07;1.603056e-01
2.734207e-07;1.668919e-01
2.741997e-07;1.563366e-01
2.749786e-07;1.401647e-01
2.757576e-07;1.382455e-01
2.765366e-07;1.484692e-01
2.773156e-07;1.573354e-01
2.780945e-07;1.573694e-01
2.788735e-07;1.586030e-01
2.796525e-07;1.511038e-01
2.804315e-07;1.357236e-01
2.812104e-07;1.303910e-01
2.819894e-07;1.371720e-01
2.827684e-07;1.416952e-01
2.835474e-07;1.382607e-01
2.843263e-07;1.408595e-01
2.851053e-07;1.530663e-01
2.858843e-07;1.522704e-01
2.866633e-07;1.401221e-01
2.874423e-07;1.350373e-01
2.882212e-07;1.298114e-01
2.890002e-07;1.203475e-01
2.897792e-07;1.186296e-01
2.905582e-07;1.248386e-01
2.913372e-07;1.320414e-01
2.921161e-07;1.306841e-01
2.928951e-07;1.174381e-01
2.936741e-07;1.059170e-01
2.944531e-07;1.017835e-01
2.952320e-07;1.001939e-01
2.960110e-07;1.104663e-01
2.967900e-07;1.246263e-01
2.975690e-07;1.239809e-01
2.983479e-07;1.167416e-01
2.991269e-07;1.132539e-01
2.999059e-07;1.132725e-01
3.006849e-07;1.107467e-01
3.014638e-07;1.139754e-01
3.022428e-07;1.179389e-01
3.030218e-07;1.151878e-01
3.038008e-07;1.181994e-01
3.045797e-07;1.245180e-01
3.053587e-07;1.255550e-01
3.061377e-07;1.230848e-01
3.069167e-07;1.210468e-01
3.076956e-07;1.174071e-01
3.084746e-07;1.111035e-01
3.092536e-07;1.006554e-01
3.100326e-07;9.452461e-02
3.108115e-07;9.901524e-02
3.115905e-07;1.081892e-01
3.123695e-07;1.133752e-01
3.131485e-07;1.118834e-01
3.139275e-07;1.190059e-01
3.147064e-07;1.270122e-01
3.154854e-07;1.236843e-01
3.162644e-07;1.184862e-01
3.170434e-07;1.119041e-01
3.178224e-07;1.038279e-01
3.186013e-07;1.028744e-01
3.193803e-07;1.084407e-01
3.201593e-07;1.107345e-01
3.209383e-07;1.141310e-01
3.217172e-07;1.185937e-01
3.224962e-07;1.112988e-01
3.232752e-07;1.064302e-01
3.240542e-07;1.016986e-01
3.248331e-07;9.747214e-02
3.256121e-07;1.041578e-01
3.263911e-07;1.091485e-01
3.271701e-07;1.046791e-01
3.279490e-07;1.001645e-01
3.287280e-07;9.039255e-02
3.295070e-07;7.659064e-02
3.302860e-07;7.513289e-02
3.310649e-07;8.756737e-02
3.318439e-07;1.010232e-01
3.326229e-07;1.052527e-01
3.334019e-07;9.417602e-02
3.341808e-07;7.927031e-02
3.349598e-07;7.518646e-02
3.357388e-07;7.431025e-02
3.365178e-07;7.244133e-02
3.372967e-07;7.252350e-02
3.380757e-07;7.067239e-02
3.388547e-07;6.423865e-02
3.396337e-07;5.759266e-02
3.404127e-07;5.504176e-02
3.411916e-07;5.422530e-02
