NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
1599.15544746553,1.51953377170702,1599.15544746553,0.182528540780604,,
1595.71825470642,1.52180546364909,1595.71825470642,0.181176041139245,,
1592.28106194731,1.52407269100412,1592.28106194731,0.179832210453799,,
1588.84386918821,1.52633543776261,1588.84386918821,0.178496996489865,,
1585.4066764291,1.52859368836467,1585.4066764291,0.177170347346801,,
1581.96948366999,1.53084742769216,1581.96948366999,0.175852211457518,,
1578.53229091089,1.53309664106114,1578.53229091089,0.174542537588177,,
1575.09509815178,1.53534131421428,1575.09509815178,0.173241274837826,,
1571.65790539267,1.53758143331353,1571.65790539267,0.171948372637931,,
1568.22071263357,1.53981698493279,1568.22071263357,0.170663780751859,,
1564.78351987446,1.54204795605084,1564.78351987446,0.169387449274268,,
1561.34632711535,1.5442743340443,1561.34632711535,0.168119328630439,,
1557.90913435625,1.54649610668069,1557.90913435625,0.166859369575542,,
1554.47194159714,1.54871326211175,1554.47194159714,0.16560752319383,,
1551.03474883804,1.5509257888667,1551.03474883804,0.164363740897782,,
1547.59755607893,1.55313367584578,1547.59755607893,0.163127974427183,,
1544.16036331982,1.55533691231377,1544.16036331982,0.161900175848148,,
1540.72317056072,1.55753548789372,1540.72317056072,0.160680297552096,,
1537.28597780161,1.55972939256078,1537.28597780161,0.159468292254669,,
1533.8487850425,1.5619186166361,1533.8487850425,0.158264112994607,,
1530.4115922834,1.5641031507809,1530.4115922834,0.157067713132574,,
1526.97439952429,1.56628298599057,1526.97439952429,0.155879046349942,,
1523.53720676518,1.56845811358901,1523.53720676518,0.154698066647531,,
1520.10001400608,1.57062852522293,1520.10001400608,0.153524728344314,,
1516.66282124697,1.57279421285635,1516.66282124697,0.152358986076076,,
1513.22562848786,1.57495516876522,1513.22562848786,0.151200794794045,,
1509.78843572876,1.57711138553205,1509.78843572876,0.150050109763489,,
1506.35124296965,1.57926285604074,1506.35124296965,0.148906886562272,,
1502.91405021054,1.58140957347146,1502.91405021054,0.147771081079393,,
1499.47685745144,1.58355153129566,1499.47685745144,0.146642649513487,,
1496.03966469233,1.58568872327115,1496.03966469233,0.1455215483713,,
1492.60247193323,1.58782114343731,1492.60247193323,0.14440773446614,,
1489.16527917412,1.58994878611037,1489.16527917412,0.143301164916311,,
1485.72808641501,1.59207164587878,1485.72808641501,0.142201797143512,,
