NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
1698.83403747961,1.12185536025638,1698.83403747961,0.0141851939508472,,
1695.39684472051,1.12189890376146,1695.39684472051,0.0142160299484597,,
1691.9596519614,1.12194271822424,1691.9596519614,0.0142470044675955,,
1688.52245920229,1.12198680590862,1688.52245920229,0.0142781184679825,,
1685.08526644319,1.12203116910227,1685.08526644319,0.0143093729184094,,
1681.64807368408,1.122075810117,1681.64807368408,0.0143407687968505,,
1678.21088092498,1.12212073128903,1678.21088092498,0.0143723070905596,,
1674.77368816587,1.1221659349793,1674.77368816587,0.014403988796195,,
1671.33649540676,1.12221142357381,1671.33649540676,0.0144358149199262,,
1667.89930264766,1.12225719948393,1667.89930264766,0.0144677864775516,,
1664.46210988855,1.1223032651467,1664.46210988855,0.0144999044946169,,
1661.02491712944,1.1223496230252,1661.02491712944,0.0145321700065294,,
1657.58772437034,1.12239627560888,1657.58772437034,0.014564584058684,,
1654.15053161123,1.12244322541386,1654.15053161123,0.0145971477065858,,
1650.71333885212,1.12249047498334,1650.71333885212,0.014629862015971,,
1647.27614609302,1.1225380268879,1647.27614609302,0.0146627280629372,,
1643.83895333391,1.12258588372587,1643.83895333391,0.0146957469340608,,
1640.4017605748,1.1226340481237,1640.4017605748,0.0147289197265405,,
1636.9645678157,1.12268252273635,1636.9645678157,0.0147622475483335,,
1633.52737505659,1.1227313102476,1633.52737505659,0.0147957315182643,,
1630.09018229748,1.12278041337048,1630.09018229748,0.0148293727661817,,
1626.65298953838,1.12282983484767,1626.65298953838,0.0148631724330967,,
1623.21579677927,1.12287957745181,1623.21579677927,0.0148971316713156,,
1619.77860402017,1.122929643986,1619.77860402017,0.0149312516445797,,
1616.34141126106,1.12298003728412,1616.34141126106,0.0149655335282157,,
1612.90421850195,1.12303076021129,1612.90421850195,0.0149999785092875,,
1609.46702574284,1.12308181566427,1609.46702574284,0.0150345877867339,,
1606.02983298374,1.12313320657186,1606.02983298374,0.0150693625715291,,
1602.59264022463,1.12318493589538,1602.59264022463,0.0151043040868245,,
