NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
1698.83403747961,1.08648495834936,1698.83403747961,0.0229058993463538,,
1695.39684472051,1.0865325301209,1695.39684472051,0.0229562933453894,,
1691.9596519614,1.08658039852358,1691.9596519614,0.0230069174941017,,
1688.52245920229,1.08662856604185,1688.52245920229,0.0230577734184663,,
1685.08526644319,1.08667703518637,1685.08526644319,0.0231088627601566,,
1681.64807368408,1.08672580849431,1681.64807368408,0.0231601871767245,,
1678.21088092498,1.08677488852973,1678.21088092498,0.0232117483417959,,
1674.77368816587,1.0868242778839,1674.77368816587,0.0232635479452896,,
1671.33649540676,1.08687397917567,1671.33649540676,0.0233155876935887,,
1667.89930264766,1.08692399505179,1667.89930264766,0.0233678693097628,,
1664.46210988855,1.08697432818731,1664.46210988855,0.0234203945337743,,
1661.02491712944,1.08702498128591,1661.02491712944,0.0234731651226898,,
1657.58772437034,1.0870759570803,1657.58772437034,0.0235261828508892,,
1654.15053161123,1.08712725833257,1654.15053161123,0.0235794495102847,,
1650.71333885212,1.08717888783458,1650.71333885212,0.0236329669105443,,
1647.27614609302,1.08723084840839,1647.27614609302,0.0236867368793087,,
1643.83895333391,1.08728314290656,1643.83895333391,0.0237407612624302,,
1640.4017605748,1.08733577421267,1640.4017605748,0.0237950419241941,,
1636.9645678157,1.0873887452416,1636.9645678157,0.0238495807475542,,
1633.52737505659,1.08744205894005,1633.52737505659,0.0239043796343737,,
1630.09018229748,1.08749571828691,1630.09018229748,0.0239594405056643,,
1626.65298953838,1.08754972629366,1626.65298953838,0.0240147653018386,,
1623.21579677927,1.08760408600486,1623.21579677927,0.0240703559829495,,
1619.77860402017,1.08765880049856,1619.77860402017,0.024126214528945,,
1616.34141126106,1.08771387288672,1616.34141126106,0.0241823429399344,,
1612.90421850195,1.08776930631571,1612.90421850195,0.02423874323644,,
1609.46702574284,1.08782510396673,1609.46702574284,0.0242954174596668,,
