NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
1698.83403747961,1.10836224597515,1698.83403747961,0.0239434542550866,,
1695.39684472051,1.10841037099437,1695.39684472051,0.0239963011757415,,
1691.9596519614,1.10845879536927,1691.9596519614,0.0240493903922728,,
1688.52245920229,1.10850752159936,1688.52245920229,0.0241027236230592,,
1685.08526644319,1.10855655221041,1685.08526644319,0.0241563026031038,,
1681.64807368408,1.10860588975478,1681.64807368408,0.0242101290842626,,
1678.21088092498,1.10865553681174,1678.21088092498,0.0242642048354295,,
1674.77368816587,1.10870549598786,1674.77368816587,0.0243185316427625,,
1671.33649540676,1.10875576991732,1671.33649540676,0.0243731113098923,,
1667.89930264766,1.10880636126228,1667.89930264766,0.0244279456581323,,
1664.46210988855,1.10885727271323,1664.46210988855,0.0244830365267214,,
1661.02491712944,1.10890850698935,1661.02491712944,0.0245383857730199,,
1657.58772437034,1.1089600668389,1657.58772437034,0.0245939952727552,,
1654.15053161123,1.10901195503957,1654.15053161123,0.024649866920254,,
1650.71333885212,1.10906417439889,1650.71333885212,0.0247060026286611,,
1647.27614609302,1.10911672775459,1647.27614609302,0.0247624043301922,,
1643.83895333391,1.109169617975,1643.83895333391,0.0248190739763673,,
1640.4017605748,1.10922284795945,1640.4017605748,0.0248760135382649,,
1636.9645678157,1.1092764206387,1636.9645678157,0.0249332250067577,,
1633.52737505659,1.10933033897529,1633.52737505659,0.0249907103927752,,
1630.09018229748,1.10938460596404,1630.09018229748,0.0250484717275669,,
1626.65298953838,1.10943922463238,1626.65298953838,0.0251065110629393,,
1623.21579677927,1.10949419804085,1623.21579677927,0.0251648304715486,,
1619.77860402017,1.10954952928354,1619.77860402017,0.0252234320471535,,
1616.34141126106,1.10960522148847,1616.34141126106,0.0252823179048916,,
1612.90421850195,1.1096612778181,1612.90421850195,0.0253414901815633,,
1609.46702574284,1.10971770146976,1609.46702574284,0.0254009510359004,,
1606.02983298374,1.10977449567612,1606.02983298374,0.0254607026488659,,
1602.59264022463,1.10983166370569,1602.59264022463,0.0255207472239412,,
1599.15544746553,1.10988920886323,1599.15544746553,0.0255810869874168,,
1595.71825470642,1.10994713449031,1595.71825470642,0.025641724188697,,
1592.28106194731,1.11000544396577,1592.28106194731,0.025702661100605,,
1588.84386918821,1.11006414070622,1588.84386918821,0.0257639000196971,,
1585.4066764291,1.11012322816656,1585.4066764291,0.025825443266562,,
1581.96948366999,1.11018270984051,1581.96948366999,0.0258872931861636,,
1578.53229091089,1.1102425892611,1578.53229091089,0.0259494521481459,,
1575.09509815178,1.11030287000123,1575.09509815178,0.0260119225471815,,
1571.65790539267,1.11036355567424,1571.65790539267,0.0260747068032867,,
1568.22071263357,1.11042464993439,1568.22071263357,0.0261378073621826,,
1564.78351987446,1.11048615647751,1564.78351987446,0.0262012266956317,,
1561.34632711535,1.11054807904148,1561.34632711535,0.0262649673017962,,
1557.90913435625,1.11061042140689,1557.90913435625,0.0263290317055863,,
1554.47194159714,1.11067318739758,1554.47194159714,0.0263934224590404,,
1551.03474883804,1.11073638088125,1551.03474883804,0.0264581421416774,,
1547.59755607893,1.11080000577007,1547.59755607893,0.0265231933608891,,
1544.16036331982,1.1108640660213,1544.16036331982,0.0265885787523186,,
1540.72317056072,1.11092856563791,1540.72317056072,0.0266543009802383,,
1537.28597780161,1.11099350866924,1537.28597780161,0.0267203627379621,,
1533.8487850425,1.11105889921161,1533.8487850425,0.0267867667482389,,
1530.4115922834,1.11112474140901,1530.4115922834,0.0268535157636633,,
1526.97439952429,1.11119103945378,1526.97439952429,0.0269206125670905,,
1523.53720676518,1.11125779758724,1523.53720676518,0.0269880599720626,,
1520.10001400608,1.11132502010045,1520.10001400608,0.0270558608232364,,
1516.66282124697,1.11139271133486,1516.66282124697,0.0271240179968168,,
1513.22562848786,1.11146087568306,1513.22562848786,0.0271925344010147,,
1509.78843572876,1.11152951758948,1509.78843572876,0.0272614129764851,,
1506.35124296965,1.11159864155115,1506.35124296965,0.0273306566967975,,
1502.91405021054,1.11166825211845,1502.91405021054,0.0274002685688978,,
1499.47685745144,1.11173835389587,1499.47685745144,0.02747025163359,,
1496.03966469233,1.11180895154279,1496.03966469233,0.0275406089660178,,
1492.60247193323,1.11188004977427,1492.60247193323,0.0276113436761599,,
1489.16527917412,1.11195165336186,1489.16527917412,0.0276824589093279,,
1485.72808641501,1.1120237671344,1485.72808641501,0.0277539578466816,,
1482.29089365591,1.11209639597889,1482.29089365591,0.0278258437057455,,
1478.8537008968,1.11216954484127,1478.8537008968,0.0278981197409377,,
1475.41650813769,1.11224321872737,1475.41650813769,0.0279707892441101,,
1471.97931537859,1.11231742270372,1471.97931537859,0.0280438555450926,,
1468.54212261948,1.11239216189844,1468.54212261948,0.0281173220122525,,
1465.10492986037,1.11246744150218,1465.10492986037,0.028191192053059,,
1461.66773710127,1.11254326676904,1461.66773710127,0.0282654691146637,,
1458.23054434216,1.11261964301747,1458.23054434216,0.0283401566844882,,
1454.79335158305,1.11269657563125,1454.79335158305,0.0284152582908203,,
1451.35615882395,1.11277407006047,1451.35615882395,0.0284907775034194,,
1447.91896606484,1.11285213182251,1447.91896606484,0.0285667179341463,,
1444.48177330573,1.11293076650301,1444.48177330573,0.0286430832375832,,
1441.04458054663,1.11300997975694,1441.04458054663,0.0287198771116869,,
1437.60738778752,1.11308977730963,1437.60738778752,0.0287971032984337,,
1434.17019502842,1.11317016495782,1434.17019502842,0.0288747655844892,,
1430.73300226931,1.11325114857072,1430.73300226931,0.0289528678018905,,
1427.2958095102,1.11333273409113,1427.2958095102,0.0290314138287369,,
1423.8586167511,1.11341492753656,1423.8586167511,0.0291104075898808,,
1420.42142399199,1.11349773500035,1420.42142399199,0.0291898530576677,,
1416.98423123288,1.11358116265283,1416.98423123288,0.0292697542526455,,
1413.54703847378,1.11366521674251,1413.54703847378,0.0293501152443166,,
1410.10984571467,1.11374990359724,1410.10984571467,0.0294309401518999,,
1406.67265295556,1.11383522962549,1406.67265295556,0.0295122331450953,,
1403.23546019646,1.11392120131754,1403.23546019646,0.029593998444876,,
1399.79826743735,1.11400782524675,1399.79826743735,0.0296762403242817,,
1396.36107467824,1.11409510807088,1396.36107467824,0.0297589631092473,,
1392.92388191914,1.11418305653337,1392.92388191914,0.0298421711794237,,
1389.48668916003,1.11427167746468,1389.48668916003,0.0299258689690334,,
1386.04949640092,1.11436097778366,1386.04949640092,0.0300100609677344,,
1382.61230364182,1.11445096449892,1382.61230364182,0.030094751721492,,
1379.17511088271,1.11454164471024,1379.17511088271,0.0301799458334871,,
1375.73791812361,1.11463302561002,1375.73791812361,0.0302656479650238,,
1372.3007253645,1.11472511448473,1372.3007253645,0.0303518628364756,,
1368.86353260539,1.1148179187164,1368.86353260539,0.0304385952282156,,
1365.42633984629,1.11491144578412,1365.42633984629,0.0305258499816025,,
1361.98914708718,1.11500570326564,1361.98914708718,0.0306136319999625,,
1358.55195432807,1.11510069883886,1358.55195432807,0.0307019462496018,,
1355.11476156897,1.11519644028351,1355.11476156897,0.0307907977608291,,
1351.67756880986,1.11529293548274,1351.67756880986,0.0308801916290082,,
1348.24037605075,1.1153901924248,1348.24037605075,0.0309701330156217,,
1344.80318329165,1.11548821920474,1344.80318329165,0.0310606271493703,,
1341.36599053254,1.11558702402611,1341.36599053254,0.0311516793272747,,
1337.92879777343,1.11568661520276,1337.92879777343,0.0312432949158214,,
1334.49160501433,1.1157870011606,1334.49160501433,0.0313354793521074,,
1331.05441225522,1.11588819043946,1331.05441225522,0.0314282381450307,,
1327.61721949611,1.11599019169493,1327.61721949611,0.0315215768764904,,
1324.18002673701,1.11609301370025,1324.18002673701,0.03161550120262,,
1320.7428339779,1.1161966653483,1320.7428339779,0.0317100168550347,,
1317.3056412188,1.1163011556535,1317.3056412188,0.0318051296421185,,
1313.86844845969,1.11640649375389,1313.86844845969,0.0319008454503238,,
1310.43125570058,1.11651268891312,1310.43125570058,0.0319971702455119,,
1306.99406294148,1.11661975052261,1306.99406294148,0.032094110074306,,
1303.55687018237,1.1167276881036,1303.55687018237,0.0321916710654886,,
1300.11967742326,1.11683651130941,1300.11967742326,0.0322898594314101,,
1296.68248466416,1.11694622992758,1296.68248466416,0.0323886814694438,,
1293.24529190505,1.11705685388219,1293.24529190505,0.0324881435634598,,
1289.80809914594,1.11716839323613,1289.80809914594,0.0325882521853371,,
1286.37090638684,1.11728085819346,1286.37090638684,0.032689013896505,,
1282.93371362773,1.11739425910182,1282.93371362773,0.0327904353495056,,
1279.49652086862,1.11750860645486,1279.49652086862,0.0328925232896205,,
1276.05932810952,1.11762391089473,1276.05932810952,0.0329952845564968,,
1272.62213535041,1.11774018321467,1272.62213535041,0.0330987260858282,,
1269.1849425913,1.11785743436153,1269.1849425913,0.0332028549110749,,
1265.7477498322,1.11797567543849,1265.7477498322,0.0333076781651988,,
1262.31055707309,1.11809491770773,1262.31055707309,0.0334132030824641,,
1258.87336431398,1.11821517259318,1258.87336431398,0.0335194370002568,,
1255.43617155488,1.11833645168335,1255.43617155488,0.0336263873609594,,
1251.99897879577,1.11845876673422,1251.99897879577,0.0337340617138426,,
1248.56178603667,1.11858212967211,1248.56178603667,0.0338424677170351,,
1245.12459327756,1.11870655259672,1245.12459327756,0.0339516131395004,,
1241.68740051845,1.1188320477842,1241.68740051845,0.0340615058630776,,
1238.25020775934,1.11895862769019,1238.25020775934,0.0341721538845672,,
1234.81301500024,1.11908630495307,1234.81301500024,0.0342835653178543,,
1231.37582224113,1.1192150923972,1231.37582224113,0.0343957483960915,,
1227.93862948203,1.11934500303619,1227.93862948203,0.0345087114739113,,
1224.50143672292,1.11947605007632,1224.50143672292,0.0346224630297203,,
1221.06424396381,1.11960824691998,1221.06424396381,0.0347370116680048,,
1217.62705120471,1.11974160716923,1217.62705120471,0.0348523661217298,,
