NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
1698.83403747961,1.49501676936318,1698.83403747961,0,,
1695.39684472051,1.49771621860135,1695.39684472051,0,,
1691.9596519614,1.50040579579529,1691.9596519614,0,,
1688.52245920229,1.50308555672562,1688.52245920229,0,,
1685.08526644319,1.5057555566128,1685.08526644319,0,,
1681.64807368408,1.50841585012612,1681.64807368408,0,,
1678.21088092498,1.51106649139241,1678.21088092498,0,,
1674.77368816587,1.51370753400469,1674.77368816587,0,,
1671.33649540676,1.51633903103066,1671.33649540676,0,,
1667.89930264766,1.51896103502098,1667.89930264766,0,,
1664.46210988855,1.52157359801743,1664.46210988855,0,,
1661.02491712944,1.52417677156096,1661.02491712944,0,,
1657.58772437034,1.52677060669957,1657.58772437034,0,,
1654.15053161123,1.52935515399608,1654.15053161123,0,,
1650.71333885212,1.53193046353563,1650.71333885212,0,,
1647.27614609302,1.53449658493334,1647.27614609302,0,,
1643.83895333391,1.53705356734152,1643.83895333391,0,,
1640.4017605748,1.539601459457,1640.4017605748,0,,
1636.9645678157,1.54214030952813,1636.9645678157,0,,
1633.52737505659,1.54467016536191,1633.52737505659,0,,
1630.09018229748,1.54719107433073,1630.09018229748,0,,
1626.65298953838,1.54970308337927,1626.65298953838,0,,
1623.21579677927,1.55220623903103,1623.21579677927,0,,
1619.77860402017,1.55470058739495,1619.77860402017,0,,
1616.34141126106,1.55718617417186,1616.34141126106,0,,
1612.90421850195,1.55966304466077,1612.90421850195,0,,
1609.46702574284,1.56213124376516,1609.46702574284,0,,
1606.02983298374,1.56459081599908,1606.02983298374,0,,
1602.59264022463,1.56704180549325,1602.59264022463,0,,
1599.15544746553,1.56948425600095,1599.15544746553,0,,
1595.71825470642,1.57191821090397,1595.71825470642,0,,
1592.28106194731,1.5743437132183,1592.28106194731,0,,
1588.84386918821,1.57676080559991,1588.84386918821,0,,
