NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
1698.83403747961,1.63446545093232,1698.83403747961,0,,
1695.39684472051,1.63635473059255,1695.39684472051,0,,
1691.9596519614,1.63823839687567,1691.9596519614,0,,
1688.52245920229,1.64011647157965,1688.52245920229,0,,
1685.08526644319,1.64198897637161,1685.08526644319,0,,
1681.64807368408,1.64385593278965,1681.64807368408,0,,
1678.21088092498,1.64571736224461,1678.21088092498,0,,
1674.77368816587,1.647573286022,1674.77368816587,0,,
1671.33649540676,1.64942372528361,1671.33649540676,0,,
1667.89930264766,1.65126870106936,1667.89930264766,0,,
1664.46210988855,1.65310823429896,1664.46210988855,0,,
1661.02491712944,1.6549423457738,1661.02491712944,0,,
1657.58772437034,1.65677105617843,1657.58772437034,0,,
1654.15053161123,1.65859438608247,1654.15053161123,0,,
1650.71333885212,1.66041235594214,1650.71333885212,0,,
1647.27614609302,1.66222498610208,1647.27614609302,0,,
1643.83895333391,1.66403229679681,1643.83895333391,0,,
1640.4017605748,1.6658343081526,1640.4017605748,0,,
1636.9645678157,1.66763104018893,1636.9645678157,0,,
1633.52737505659,1.66942251282021,1633.52737505659,0,,
1630.09018229748,1.67120874585736,1630.09018229748,0,,
1626.65298953838,1.67298975900934,1626.65298953838,0,,
1623.21579677927,1.67476557188493,1623.21579677927,0,,
1619.77860402017,1.67653620399407,1619.77860402017,0,,
1616.34141126106,1.67830167474959,1616.34141126106,0,,
1612.90421850195,1.68006200346876,1612.90421850195,0,,
1609.46702574284,1.68181720937475,1609.46702574284,0,,
1606.02983298374,1.68356731159826,1606.02983298374,0,,
1602.59264022463,1.68531232917897,1602.59264022463,0,,
1599.15544746553,1.6870522810672,1599.15544746553,0,,
1595.71825470642,1.68878718612524,1595.71825470642,0,,
1592.28106194731,1.69051706312903,1592.28106194731,0,,
1588.84386918821,1.69224193076954,1588.84386918821,0,,
1585.4066764291,1.69396180765434,1585.4066764291,0,,
1581.96948366999,1.69567671230904,1581.96948366999,0,,
1578.53229091089,1.69738666317882,1578.53229091089,0,,
1575.09509815178,1.69909167862984,1575.09509815178,0,,
1571.65790539267,1.70079177695076,1571.65790539267,0,,
1568.22071263357,1.70248697635421,1568.22071263357,0,,
1564.78351987446,1.70417729497821,1564.78351987446,0,,
1561.34632711535,1.70586275088763,1561.34632711535,0,,
1557.90913435625,1.70754336207567,1557.90913435625,0,,
1554.47194159714,1.7092191464653,1554.47194159714,0,,
1551.03474883804,1.71089012191068,1551.03474883804,0,,
1547.59755607893,1.7125563061986,1547.59755607893,0,,
1544.16036331982,1.71421771704995,1544.16036331982,0,,
1540.72317056072,1.71587437212112,1540.72317056072,0,,
1537.28597780161,1.71752628900545,1537.28597780161,0,,
1533.8487850425,1.71917348523461,1533.8487850425,0,,
1530.4115922834,1.72081597828012,1530.4115922834,0,,
1526.97439952429,1.72245378555469,1526.97439952429,0,,
1523.53720676518,1.7240869244137,1523.53720676518,0,,
1520.10001400608,1.72571541215656,1520.10001400608,0,,
1516.66282124697,1.72733926602821,1516.66282124697,0,,
1513.22562848786,1.72895850322047,1513.22562848786,0,,
1509.78843572876,1.73057314087354,1509.78843572876,0,,
1506.35124296965,1.73218319607734,1506.35124296965,0,,
1502.91405021054,1.73378868587299,1502.91405021054,0,,
1499.47685745144,1.73538962725426,1499.47685745144,0,,
1496.03966469233,1.73698603716886,1496.03966469233,0,,
1492.60247193323,1.73857793252008,1492.60247193323,0,,
1489.16527917412,1.74016533016803,1489.16527917412,0,,
1485.72808641501,1.74174824693119,1485.72808641501,0,,
1482.29089365591,1.74332669958778,1482.29089365591,0,,
1478.8537008968,1.74490070487726,1478.8537008968,0,,
1475.41650813769,1.74647027950172,1475.41650813769,0,,
1471.97931537859,1.74803544012736,1471.97931537859,0,,
1468.54212261948,1.74959620338592,1468.54212261948,0,,
1465.10492986037,1.75115258587616,1465.10492986037,0,,
1461.66773710127,1.7527046041653,1461.66773710127,0,,
1458.23054434216,1.75425227479054,1458.23054434216,0,,
1454.79335158305,1.75579561426043,1454.79335158305,0,,
1451.35615882395,1.75733463905643,1451.35615882395,0,,
1447.91896606484,1.75886936563439,1447.91896606484,0,,
1444.48177330573,1.76039981042606,1444.48177330573,0,,
1441.04458054663,1.7619259898405,1441.04458054663,0,,
1437.60738778752,1.76344792026568,1437.60738778752,0,,
1434.17019502842,1.76496561807,1434.17019502842,0,,
1430.73300226931,1.76647909960372,1430.73300226931,0,,
1427.2958095102,1.7679883812006,1427.2958095102,0,,
1423.8586167511,1.76949347917943,1423.8586167511,0,,
1420.42142399199,1.7709944098455,1420.42142399199,0,,
1416.98423123288,1.77249118949225,1416.98423123288,0,,
1413.54703847378,1.77398383440282,1413.54703847378,0,,
1410.10984571467,1.77547236085166,1410.10984571467,0,,
1406.67265295556,1.77695678510609,1406.67265295556,0,,
1403.23546019646,1.77843712342792,1403.23546019646,0,,
1399.79826743735,1.77991339207507,1399.79826743735,0,,
1396.36107467824,1.78138560730328,1396.36107467824,0,,
1392.92388191914,1.78285378536766,1392.92388191914,0,,
1389.48668916003,1.7843179425244,1389.48668916003,0,,
1386.04949640092,1.78577809503246,1386.04949640092,0,,
1382.61230364182,1.78723425915527,1382.61230364182,0,,
1379.17511088271,1.78868645116244,1379.17511088271,0,,
1375.73791812361,1.79013468733142,1375.73791812361,0,,
1372.3007253645,1.79157898394939,1372.3007253645,0,,
1368.86353260539,1.79301935731489,1368.86353260539,0,,
1365.42633984629,1.79445582373965,1365.42633984629,0,,
1361.98914708718,1.79588839955042,1361.98914708718,0,,
1358.55195432807,1.79731710109074,1358.55195432807,0,,
1355.11476156897,1.79874194472282,1355.11476156897,0,,
1351.67756880986,1.80016294682938,1351.67756880986,0,,
1348.24037605075,1.80158012381552,1348.24037605075,0,,
1344.80318329165,1.80299349211071,1344.80318329165,0,,
