NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
1698.83403747961,1.53213766352887,1698.83403747961,0.338686825799633,,
1695.39684472051,1.53361493194794,1695.39684472051,0.336686898109391,,
1691.9596519614,1.53509526772204,1691.9596519614,0.334694522602681,,
1688.52245920229,1.53657862656714,1688.52245920229,0.33270970541313,,
1685.08526644319,1.53806496434922,1685.08526644319,0.330732452282975,,
1681.64807368408,1.53955423708988,1681.64807368408,0.328762768566685,,
1678.21088092498,1.54104640097023,1678.21088092498,0.326800659234989,,
1674.77368816587,1.54254141233532,1674.77368816587,0.324846128878805,,
1671.33649540676,1.54403922769759,1671.33649540676,0.322899181713393,,
1667.89930264766,1.54553980374202,1667.89930264766,0.320959821582141,,
1664.46210988855,1.54704309732846,1664.46210988855,0.319028051960975,,
1661.02491712944,1.5485490654975,1661.02491712944,0.317103875962017,,
1657.58772437034,1.55005766547292,1657.58772437034,0.315187296337985,,
1654.15053161123,1.55156885466522,1654.15053161123,0.313278315486346,,
1650.71333885212,1.55308259067663,1650.71333885212,0.311376935453187,,
1647.27614609302,1.55459883130292,1647.27614609302,0.309483157937731,,
1643.83895333391,1.55611753453834,1643.83895333391,0.307596984296225,,
1640.4017605748,1.55763865857797,1640.4017605748,0.305718415546344,,
1636.9645678157,1.5591621618223,1636.9645678157,0.303847452371149,,
1633.52737505659,1.56068800287886,1633.52737505659,0.301984095123616,,
1630.09018229748,1.5622161405665,1630.09018229748,0.300128343830661,,
1626.65298953838,1.56374653391797,1626.65298953838,0.298280198197458,,
1623.21579677927,1.56527914218382,1623.21579677927,0.296439657611526,,
1619.77860402017,1.56681392483405,1619.77860402017,0.294606721147218,,
1616.34141126106,1.5683508415619,1616.34141126106,0.292781387569794,,
1612.90421850195,1.56988985228659,1612.90421850195,0.290963655339691,,
1609.46702574284,1.57143091715514,1609.46702574284,0.289153522616949,,
1606.02983298374,1.57297399654688,1606.02983298374,0.287350987265118,,
1602.59264022463,1.57451905107434,1602.59264022463,0.285556046855822,,
1599.15544746553,1.57606604158588,1599.15544746553,0.283768698672992,,
1595.71825470642,1.57761492916975,1595.71825470642,0.281988939716821,,
1592.28106194731,1.57916567515534,1592.28106194731,0.280216766708205,,
1588.84386918821,1.58071824111452,1588.84386918821,0.278452176093165,,
1585.4066764291,1.58227258886622,1585.4066764291,0.276695164046641,,
1581.96948366999,1.58382868047687,1581.96948366999,0.274945726477047,,
1578.53229091089,1.58538647826393,1578.53229091089,0.273203859030214,,
1575.09509815178,1.58694594479577,1575.09509815178,0.271469557093981,,
1571.65790539267,1.58850704289706,1571.65790539267,0.2697428158018,,
1568.22071263357,1.59006973564749,1568.22071263357,0.268023630037461,,
1564.78351987446,1.59163398638555,1564.78351987446,0.266311994438938,,
1561.34632711535,1.59319975871053,1561.34632711535,0.264607903402516,,
1557.90913435625,1.59476701648315,1557.90913435625,0.262911351087109,,
1554.47194159714,1.59633572382816,1554.47194159714,0.261222331418242,,
1551.03474883804,1.59790584513628,1551.03474883804,0.259540838092107,,
1547.59755607893,1.59947734506561,1547.59755607893,0.257866864579688,,
1544.16036331982,1.60105018854241,1544.16036331982,0.25620040413096,,
1540.72317056072,1.60262434076478,1540.72317056072,0.254541449778584,,
1537.28597780161,1.60419976720183,1537.28597780161,0.252889994342319,,
1533.8487850425,1.60577643359717,1533.8487850425,0.251246030432706,,
1530.4115922834,1.60735430596908,1530.4115922834,0.249609550455247,,
1526.97439952429,1.60893335061227,1526.97439952429,0.247980546614318,,
1523.53720676518,1.61051353409987,1523.53720676518,0.246359010917014,,
1520.10001400608,1.61209482328392,1520.10001400608,0.244744935177195,,
1516.66282124697,1.61367718529732,1516.66282124697,0.243138311019284,,
1513.22562848786,1.6152605875549,1513.22562848786,0.24153912988218,,
1509.78843572876,1.61684499775451,1509.78843572876,0.239947383023115,,
1506.35124296965,1.61843038387855,1506.35124296965,0.238363061521448,,
1502.91405021054,1.62001671419485,1502.91405021054,0.236786156282505,,
1499.47685745144,1.62160395725772,1499.47685745144,0.235216658041376,,
1496.03966469233,1.62319208191034,1496.03966469233,0.233654557366483,,
1492.60247193323,1.62478105728364,1492.60247193323,0.232099844663641,,
1489.16527917412,1.62637085279944,1489.16527917412,0.230552510179458,,
1485.72808641501,1.62796143817051,1485.72808641501,0.229012544005166,,
1482.29089365591,1.62955278340171,1482.29089365591,0.227479936080262,,
1478.8537008968,1.63114485879087,1478.8537008968,0.22595467619616,,
1475.41650813769,1.63273763493004,1475.41650813769,0.224436753999764,,
1471.97931537859,1.63433108270703,1471.97931537859,0.222926158996969,,
1468.54212261948,1.63592517330512,1468.54212261948,0.221422880556397,,
1465.10492986037,1.63751987820473,1465.10492986037,0.219926907912832,,
1461.66773710127,1.63911516918459,1461.66773710127,0.218438230170695,,
1458.23054434216,1.64071101832207,1458.23054434216,0.216956836307606,,
1454.79335158305,1.64230739799438,1454.79335158305,0.215482715177815,,
1451.35615882395,1.64390428087955,1451.35615882395,0.214015855515616,,
1447.91896606484,1.64550163995706,1447.91896606484,0.212556245938801,,
1444.48177330573,1.64709944850911,1444.48177330573,0.211103874951994,,
1441.04458054663,1.64869768012109,1441.04458054663,0.209658730950071,,
1437.60738778752,1.65029630868246,1437.60738778752,0.208220802221495,,
